Date,Value
2018/1/2,13.26922989
2018/1/3,13.41346073
2018/1/4,13.31730747
2018/1/5,13.41346073
2018/1/8,13.50961494
2018/1/9,13.41346073
2018/1/10,13.41346073
2018/1/11,13.46153831
2018/1/12,13.60576916
2018/1/15,13.70192337
2018/1/16,13.65384579
2018/1/17,13.75
2018/1/18,13.70192337
2018/1/19,13.75
2018/1/22,13.70192337
2018/1/23,13.79807568
2018/1/24,13.60576916
2018/1/25,13.65384579
2018/1/26,13.65384579
2018/1/29,13.65384579
2018/1/30,13.50961494
2018/1/31,13.46153831
2018/2/1,13.41346073
2018/2/2,13.3653841
2018/2/5,13.07692337
2018/2/6,12.40384579
2018/2/7,12.54807568
2018/2/8,12.64422989
2018/2/9,12.45192337
2018/2/12,12.54807568
2018/2/21,12.69230747
2018/2/22,12.64422989
2018/2/23,12.7403841
2018/2/26,12.7403841
2018/2/27,12.64422989
2018/3/1,12.64422989
2018/3/2,12.45192337
2018/3/5,12.5
2018/3/6,12.54807568
2018/3/7,12.54807568
2018/3/8,12.59615326
2018/3/9,12.64422989
2018/3/12,12.88461494
2018/3/13,12.88461494
2018/3/14,12.83653831
2018/3/15,12.83653831
2018/3/16,13.02884579
2018/3/19,12.93269157
2018/3/20,12.88461494
2018/3/21,12.93269157
2018/3/22,13.07692337
2018/3/23,12.98076916
2018/3/26,12.98076916
2018/3/27,13.02884579
2018/3/28,12.88461494
2018/3/29,12.83653831
2018/3/30,12.83653831
2018/4/2,12.93269157
2018/4/3,12.88461494
2018/4/9,12.98076916
2018/4/10,13.26922989
2018/4/11,13.22115326
2018/4/12,13.26922989
2018/4/13,13.26922989
2018/4/16,13.26922989
2018/4/17,13.17307568
2018/4/18,13.22115326
2018/4/19,13.31730747
2018/4/20,13.26922989
2018/4/23,13.26922989
2018/4/24,13.17307568
2018/4/25,13.31730747
2018/4/26,13.60576916
2018/4/27,13.70192337
2018/4/30,13.65384579
2018/5/2,13.9903841
2018/5/3,13.89422989
2018/5/4,13.60576916
2018/5/7,13.75
2018/5/8,13.70192337
2018/5/9,13.75
2018/5/10,13.70192337
2018/5/11,13.84615326
2018/5/14,13.89422989
2018/5/15,13.89422989
2018/5/16,13.89422989
2018/5/17,13.89422989
2018/5/18,13.84615326
2018/5/21,13.9903841
2018/5/22,13.94230747
2018/5/23,13.79807568
2018/5/24,13.75
2018/5/25,13.70192337
2018/5/28,13.65384579
2018/5/29,13.55769157
2018/5/30,13.22115326
2018/5/31,13.55769157
2018/6/1,13.46153831
2018/6/4,13.55769157
2018/6/5,13.70192337
2018/6/6,13.89422989
2018/6/7,13.94230747
2018/6/8,14.03846073
2018/6/11,13.9903841
2018/6/12,13.9903841
2018/6/13,13.94230747
2018/6/14,13.46153831
2018/6/15,13.60576916
2018/6/19,13.26922989
2018/6/20,13.3653841
2018/6/21,13.3653841
2018/6/22,13.46153831
2018/6/25,13.31730747
2018/6/26,13.22115326
2018/6/27,13.17307568
2018/6/28,13.22115326
2018/6/29,13.3653841
2018/7/2,13.31730747
2018/7/3,13.02884579
2018/7/4,12.59615326
2018/7/5,12.5
2018/7/6,12.54807568
2018/7/9,12.64422989
2018/7/10,12.7403841
2018/7/11,12.69230747
2018/7/12,12.83653831
2018/7/13,12.83653831
2018/7/16,12.88461494
2018/7/17,12.88461494
2018/7/18,12.98076916
2018/7/19,12.88461494
2018/7/20,12.98076916
2018/7/23,12.98076916
2018/7/24,13.125
2018/7/25,13.125
2018/7/26,13.22115326
2018/7/27,13.17307568
2018/7/30,13.17307568
2018/7/31,13.55769157
2018/8/1,13.50961494
2018/8/2,13.26922989
2018/8/3,13.55769157
2018/8/6,13.79807568
2018/8/7,13.9903841
2018/8/8,14.56730747
2018/8/9,14.85576916
2018/8/10,14.80769157
2018/8/13,14.32692337
2018/8/14,14.6153841
2018/8/15,14.6153841
2018/8/16,14.51922989
2018/8/17,14.66346073
2018/8/20,14.6153841
2018/8/21,14.66346073
2018/8/22,14.90384579
2018/8/23,14.90384579
2018/8/24,14.90384579
2018/8/27,14.90384579
2018/8/28,15
2018/8/29,15
2018/8/30,14.90384579
2018/8/31,14.95192337
2018/9/3,14.66346073
2018/9/4,14.80769157
2018/9/5,14.47115326
2018/9/6,14.47115326
2018/9/7,14.47115326
2018/9/10,14.375
2018/9/11,14.66346073
2018/9/12,14.6153841
2018/9/13,14.6153841
2018/9/14,14.56730747
2018/9/17,14.66346073
2018/9/18,14.6153841
2018/9/19,14.90384579
2018/9/20,14.90384579
2018/9/21,15.38461494
2018/9/25,15.38461494
2018/9/26,15.33653831
2018/9/27,15.67307568
2018/9/28,15.48076916
2018/10/1,15.48076916
2018/10/2,15.48076916
2018/10/3,15.48076916
2018/10/4,15.28846073
2018/10/5,15.19230747
2018/10/8,15.43269157
2018/10/9,15.28846073
2018/10/11,14.375
2018/10/12,14.375
2018/10/15,13.9903841
2018/10/16,13.9903841
2018/10/17,14.13461494
2018/10/18,14.27884579
2018/10/19,14.23076916
2018/10/22,14.42307568
2018/10/23,14.375
2018/10/24,14.42307568
2018/10/25,13.9903841
2018/10/26,13.9903841
2018/10/29,14.03846073
2018/10/30,14.03846073
2018/10/31,14.42307568
2018/11/1,14.375
2018/11/2,14.6153841
2018/11/5,14.75961494
2018/11/6,14.80769157
2018/11/7,14.95192337
2018/11/8,15
2018/11/9,14.95192337
2018/11/12,14.95192337
2018/11/13,14.80769157
2018/11/14,15
2018/11/15,15.14422989
2018/11/16,15.14422989
2018/11/19,15.19230747
2018/11/20,14.95192337
2018/11/21,14.80769157
2018/11/22,14.80769157
2018/11/23,14.75961494
2018/11/26,14.71153831
2018/11/27,14.75961494
2018/11/28,14.85576916
2018/11/29,15
2018/11/30,15.09615326
2018/12/3,15.09615326
2018/12/4,15.04807568
2018/12/5,14.71153831
2018/12/6,14.6153841
2018/12/7,14.71153831
2018/12/10,14.51922989
2018/12/11,14.6153841
2018/12/12,14.66346073
2018/12/13,14.85576916
2018/12/14,14.85576916
2018/12/17,14.71153831
2018/12/18,14.66346073
2018/12/19,14.80769157
2018/12/20,14.56730747
2018/12/21,14.51922989
2018/12/24,14.42307568
2018/12/25,14.42307568
2018/12/26,14.51922989
2018/12/27,14.71153831
2018/12/28,14.85576916
2019/1/2,14.6153841
2019/1/3,14.51922989
2019/1/4,14.51922989
2019/1/7,14.90384579
2019/1/8,14.95192337
2019/1/9,15.09615326
2019/1/10,15.09615326
2019/1/11,15.2403841
2019/1/14,15.19230747
2019/1/15,15.52884579
2019/1/16,15.625
2019/1/17,15.72115326
2019/1/18,15.67307568
2019/1/21,15.8653841
2019/1/22,15.8653841
2019/1/23,15.91346073
2019/1/24,16.15384674
2019/1/25,16.1057682
2019/1/28,16.29807663
2019/1/29,16.29807663
2019/1/30,16.34615326
2019/2/11,16.20192337
2019/2/12,16.34615326
2019/2/13,16.39422989
2019/2/14,16.44230652
2019/2/15,16.20192337
2019/2/18,16.49038315
2019/2/19,16.39422989
2019/2/20,16.49038315
2019/2/21,16.44230652
2019/2/22,16.68269157
2019/2/25,16.7307682
2019/2/26,16.7307682
2019/2/27,16.77884674
2019/3/4,16.53846169
2019/3/5,16.77884674
2019/3/6,16.82692337
2019/3/7,16.92307663
2019/3/8,16.7307682
2019/3/11,16.77884674
2019/3/12,16.97115326
2019/3/13,17.21153831
2019/3/14,17.01922989
2019/3/15,17.16346169
2019/3/18,17.01922989
2019/3/19,16.77884674
2019/3/20,16.97115326
2019/3/21,16.97115326
2019/3/22,16.875
2019/3/25,16.82692337
2019/3/26,16.875
2019/3/27,16.875
2019/3/28,16.68269157
2019/3/29,16.875
2019/4/1,16.875
2019/4/2,16.92307663
2019/4/3,16.77884674
2019/4/8,16.97115326
2019/4/9,17.11538315
2019/4/10,16.97115326
2019/4/11,17.06730652
2019/4/12,17.06730652
2019/4/15,17.06730652
2019/4/16,17.21153831
2019/4/17,17.21153831
2019/4/18,17.16346169
2019/4/19,17.06730652
2019/4/22,17.01922989
2019/4/23,17.16346169
2019/4/24,17.21153831
2019/4/25,17.11538315
2019/4/26,17.16346169
2019/4/29,17.11538315
2019/4/30,17.21153831
2019/5/2,17.06730652
2019/5/3,17.30769157
2019/5/6,17.11538315
2019/5/7,17.30769157
2019/5/8,17.11538315
2019/5/9,16.875
2019/5/10,16.92307663
2019/5/13,16.77884674
2019/5/14,16.58653831
2019/5/15,16.68269157
2019/5/16,16.63461494
2019/5/17,16.63461494
2019/5/20,16.7307682
2019/5/21,16.77884674
2019/5/22,16.82692337
2019/5/23,16.82692337
2019/5/24,16.82692337
2019/5/27,16.7307682
2019/5/28,16.63461494
2019/5/29,16.82692337
2019/5/30,16.92307663
2019/5/31,17.06730652
2019/6/3,17.25961494
2019/6/4,17.06730652
2019/6/5,17.21153831
2019/6/6,17.3557682
2019/6/10,17.40384674
2019/6/11,17.3557682
2019/6/12,17.25961494
2019/6/13,17.16346169
2019/6/14,17.16346169
2019/6/17,17.3557682
2019/6/18,17.40384674
2019/6/19,17.88461494
2019/6/20,18.125
2019/6/21,18.17307663
2019/6/24,18.17307663
2019/6/25,17.9807682
2019/6/26,18.07692337
2019/6/27,18.125
2019/6/28,17.93269157
2019/7/1,18.22115326
2019/7/2,17.16346169
2019/7/3,17.06730652
2019/7/4,17.25961494
2019/7/5,17.30769157
2019/7/8,17.06730652
2019/7/9,17.21153831
2019/7/10,17.30769157
2019/7/11,17.30769157
2019/7/12,17.3557682
2019/7/15,17.3557682
2019/7/16,16.92307663
2019/7/17,17.01922989
2019/7/18,16.97115326
2019/7/19,16.92307663
2019/7/22,16.92307663
2019/7/23,16.92307663
2019/7/24,16.92307663
2019/7/25,16.77884674
2019/7/26,16.68269157
2019/7/29,17.06730652
2019/7/30,17.06730652
2019/7/31,16.82692337
2019/8/1,16.68269157
2019/8/2,16.39422989
2019/8/5,16.39422989
2019/8/6,16.20192337
2019/8/7,16.34615326
2019/8/8,16.53846169
2019/8/12,16.875
2019/8/13,16.49038315
2019/8/14,16.58653831
2019/8/15,16.7307682
2019/8/16,16.92307663
2019/8/19,17.30769157
2019/8/20,17.78846169
2019/8/21,17.69230652
2019/8/22,17.78846169
2019/8/23,17.78846169
2019/8/26,17.54807663
2019/8/27,17.30769157
2019/8/28,17.40384674
2019/8/29,17.25961494
2019/8/30,17.3557682
2019/9/2,17.59615326
2019/9/3,17.45192337
2019/9/4,17.30769157
2019/9/5,17.74038315
2019/9/6,17.93269157
2019/9/10,18.41346169
2019/9/11,18.36538315
2019/9/12,18.36538315
2019/9/16,18.36538315
2019/9/17,18.26922989
2019/9/18,18.41346169
2019/9/19,18.26922989
2019/9/20,17.9807682
2019/9/23,18.125
2019/9/24,18.02884674
2019/9/25,17.9807682
2019/9/26,17.9807682
2019/9/27,17.78846169
2019/10/1,17.88461494
2019/10/2,17.83653831
2019/10/3,17.45192337
2019/10/4,17.54807663
2019/10/7,17.64422989
2019/10/8,17.69230652
2019/10/9,17.3557682
2019/10/14,17.93269157
2019/10/15,17.9807682
2019/10/16,18.02884674
2019/10/17,17.9807682
2019/10/18,18.07692337
2019/10/21,18.17307663
2019/10/22,18.26922989
2019/10/23,18.125
2019/10/24,18.26922989
2019/10/25,18.26922989
2019/10/28,18.22115326
2019/10/29,18.26922989
2019/10/30,18.36538315
2019/10/31,18.31730652
2019/11/1,18.31730652
2019/11/4,18.55769157
2019/11/5,18.84615326
2019/11/6,19.18269157
2019/11/7,19.18269157
2019/11/8,19.13461494
2019/11/11,19.13461494
2019/11/12,19.13461494
2019/11/13,19.03846169
2019/11/14,19.03846169
2019/11/15,19.08653831
2019/11/18,19.2307682
2019/11/19,19.08653831
2019/11/20,19.2307682
2019/11/21,18.99038315
2019/11/22,19.03846169
2019/11/25,19.13461494
2019/11/26,19.08653831
2019/11/27,19.27884674
2019/11/28,19.2307682
2019/11/29,18.99038315
2019/12/2,18.99038315
2019/12/3,19.13461494
2019/12/4,19.18269157
2019/12/5,18.89422989
2019/12/6,19.13461494
2019/12/9,19.13461494
2019/12/10,19.08653831
2019/12/11,19.18269157
2019/12/12,19.08653831
2019/12/13,19.47115326
2019/12/16,19.27884674
2019/12/17,19.375
2019/12/18,19.375
2019/12/19,19.27884674
2019/12/20,19.56730652
2019/12/23,19.56730652
2019/12/24,19.51922989
2019/12/25,19.47115326
2019/12/26,19.51922989
2019/12/27,19.66346169
2019/12/30,19.61538315
2019/12/31,19.42307663
2020/1/2,19.42307663
2020/1/3,19.47115326
2020/1/6,19.18269157
2020/1/7,19.13461494
2020/1/8,19.03846169
2020/1/9,19.2307682
2020/1/10,19.32692337
2020/1/13,19.42307663
2020/1/14,19.56730652
2020/1/15,19.61538315
2020/1/16,19.61538315
2020/1/17,19.71153831
2020/1/20,19.8557682
2020/1/30,18.6057682
2020/1/31,18.94230652
2020/2/3,19.03846169
2020/2/4,19.27884674
2020/2/5,19.42307663
2020/2/6,19.47115326
2020/2/7,19.51922989
2020/2/10,19.61538315
2020/2/11,19.51922989
2020/2/12,19.27884674
2020/2/13,19.375
2020/2/14,19.375
2020/2/17,19.375
2020/2/18,19.42307663
2020/2/19,19.51922989
2020/2/20,19.51922989
2020/2/21,19.47115326
2020/2/24,19.08653831
2020/2/25,18.99038315
2020/2/26,18.75
2020/2/27,18.46153831
2020/3/2,18.22115326
2020/3/3,18.46153831
2020/3/4,18.55769157
2020/3/5,18.75
2020/3/6,18.31730652
2020/3/9,17.69230652
2020/3/10,17.78846169
2020/3/11,17.54807663
2020/3/12,16.82692337
2020/3/13,16.7307682
2020/3/16,15.81730747
2020/3/17,15
2020/3/18,14.95192337
2020/3/19,13.46153831
2020/3/20,14.66346073
2020/3/23,13.65384579
2020/3/24,14.6153841
2020/3/25,15.14422989
2020/3/26,15
2020/3/27,15.38461494
2020/3/30,15
2020/3/31,14.95192337
2020/4/1,14.71153831
2020/4/6,14.90384579
2020/4/7,15.04807568
2020/4/8,15.09615326
